timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787722067.329873,container,30.0,30.0,28.36,False,200,
1787722067.3632064,container,30.0,30.0,39.663,False,200,
1787722067.3965397,container,30.0,30.0,28.242,False,200,
1787722067.429873,container,30.0,30.0,27.713,False,200,
1787722067.4632065,container,30.0,30.0,31.161,False,200,
1787722067.4965398,container,30.0,30.0,34.893,False,200,
1787722067.5298731,container,30.0,30.0,28.998,False,200,
1787722067.5632064,container,30.0,30.0,28.426,False,200,
1787722067.5965397,container,30.0,30.0,30.18,False,200,
1787722067.629873,container,30.0,30.0,30.257,False,200,
1787722067.6632063,container,30.0,30.0,24.138,False,200,
1787722067.6965396,container,30.0,30.0,42.305,False,200,
1787722067.7298732,container,30.0,30.0,32.367,False,200,
1787722067.7632065,container,30.0,30.0,24.933,False,200,
1787722067.7965398,container,30.0,30.0,28.102,False,200,
1787722067.829873,container,30.0,30.0,38.39,False,200,
1787722067.8632064,container,30.0,30.0,28.014,False,200,
1787722067.8965397,container,30.0,30.0,33.612,False,200,
1787722067.929873,container,30.0,30.0,36.296,False,200,
1787722067.9632065,container,30.0,30.0,27.04,False,200,
1787722067.9965398,container,30.0,30.0,27.118,False,200,
1787722068.0298731,container,30.0,30.0,24.888,False,200,
1787722068.0632064,container,30.0,30.0,23.402,False,200,
1787722068.0965397,container,30.0,30.0,32.297,False,200,
1787722068.129873,container,30.0,30.0,32.284,False,200,
1787722068.1632063,container,30.0,30.0,30.374,False,200,
1787722068.1965396,container,30.0,30.0,25.546,False,200,
1787722068.2298732,container,30.0,30.0,30.579,False,200,
1787722068.2632065,container,30.0,30.0,34.144,False,200,
1787722068.2965398,container,30.0,30.0,27.834,False,200,
1787722068.329873,container,30.0,30.0,32.803,False,200,
1787722068.3632064,container,30.0,30.0,34.497,False,200,
1787722068.3965397,container,30.0,30.0,29.891,False,200,
1787722068.429873,container,30.0,30.0,26.694,False,200,
1787722068.4632065,container,30.0,30.0,29.176,False,200,
1787722068.4965398,container,30.0,30.0,29.548,False,200,
1787722068.5298731,container,30.0,30.0,30.515,False,200,
1787722068.5632064,container,30.0,30.0,31.658,False,200,
1787722068.5965397,container,30.0,30.0,28.251,False,200,
1787722068.629873,container,30.0,30.0,27.239,False,200,
1787722068.6632063,container,30.0,30.0,26.659,False,200,
1787722068.6965396,container,30.0,30.0,22.62,False,200,
1787722068.7298732,container,30.0,30.0,32.391,False,200,
1787722068.7632065,container,30.0,30.0,27.303,False,200,
1787722068.7965398,container,30.0,30.0,32.182,False,200,
1787722068.829873,container,30.0,30.0,23.143,False,200,
1787722068.8632064,container,30.0,30.0,33.148,False,200,
1787722068.8965397,container,30.0,30.0,35.926,False,200,
1787722068.929873,container,30.0,30.0,31.625,False,200,
1787722068.9632065,container,30.0,30.0,29.353,False,200,
1787722068.9965398,container,30.0,30.0,30.964,False,200,
1787722069.0298731,container,30.0,30.0,28.818,False,200,
1787722069.0632064,container,30.0,30.0,26.602,False,200,
1787722069.0965397,container,30.0,30.0,25.391,False,200,
1787722069.129873,container,30.0,30.0,31.431,False,200,
1787722069.1632063,container,30.0,30.0,26.099,False,200,
1787722069.1965396,container,30.0,30.0,30.473,False,200,
1787722069.2298732,container,30.0,30.0,33.046,False,200,
1787722069.2632065,container,30.0,30.0,30.959,False,200,
1787722069.2965398,container,30.0,30.0,33.106,False,200,
1787722069.329873,container,30.0,30.0,42.04,False,200,
1787722069.3632064,container,30.0,30.0,29.58,False,200,
1787722069.3965397,container,30.0,30.0,34.549,False,200,
1787722069.429873,container,30.0,30.0,34.732,False,200,
1787722069.4632065,container,30.0,30.0,31.22,False,200,
1787722069.4965398,container,30.0,30.0,36.937,False,200,
1787722069.5298731,container,30.0,30.0,36.255,False,200,
1787722069.5632064,container,30.0,30.0,31.093,False,200,
1787722069.5965397,container,30.0,30.0,29.042,False,200,
1787722069.629873,container,30.0,30.0,30.143,False,200,
1787722069.6632063,container,30.0,30.0,27.373,False,200,
1787722069.6965396,container,30.0,30.0,32.149,False,200,
1787722069.7298732,container,30.0,30.0,37.051,False,200,
1787722069.7632065,container,30.0,30.0,30.469,False,200,
1787722069.7965398,container,30.0,30.0,33.708,False,200,
1787722069.829873,container,30.0,30.0,30.288,False,200,
1787722069.8632064,container,30.0,30.0,39.537,False,200,
1787722069.8965397,container,30.0,30.0,31.29,False,200,
1787722069.929873,container,30.0,30.0,28.558,False,200,
1787722069.9632065,container,30.0,30.0,31.471,False,200,
1787722069.9965398,container,30.0,30.0,30.677,False,200,
1787722070.0298731,container,30.0,30.0,31.696,False,200,
1787722070.0632064,container,30.0,30.0,31.059,False,200,
1787722070.0965397,container,30.0,30.0,33.325,False,200,
1787722070.129873,container,30.0,30.0,27.028,False,200,
1787722070.1632063,container,30.0,30.0,28.667,False,200,
1787722070.1965396,container,30.0,30.0,34.84,False,200,
1787722070.2298732,container,30.0,30.0,27.585,False,200,
1787722070.2632065,container,30.0,30.0,22.433,False,200,
1787722070.2965398,container,30.0,30.0,29.364,False,200,
1787722070.329873,container,30.0,30.0,31.983,False,200,
1787722070.3632064,container,30.0,30.0,39.643,False,200,
1787722070.3965397,container,30.0,30.0,31.334,False,200,
1787722070.429873,container,30.0,30.0,28.757,False,200,
1787722070.4632065,container,30.0,30.0,26.335,False,200,
1787722070.4965398,container,30.0,30.0,28.43,False,200,
1787722070.5298731,container,30.0,30.0,40.151,False,200,
1787722070.5632064,container,30.0,30.0,23.764,False,200,
1787722070.5965397,container,30.0,30.0,35.347,False,200,
1787722070.629873,container,30.0,30.0,32.288,False,200,
1787722070.6632063,container,30.0,30.0,31.009,False,200,
1787722070.6965396,container,30.0,30.0,26.004,False,200,
1787722070.7298732,container,30.0,30.0,35.81,False,200,
1787722070.7632065,container,30.0,30.0,27.434,False,200,
1787722070.7965398,container,30.0,30.0,27.951,False,200,
1787722070.829873,container,30.0,30.0,21.874,False,200,
1787722070.8632064,container,30.0,30.0,21.764,False,200,
1787722070.8965397,container,30.0,30.0,32.551,False,200,
1787722070.929873,container,30.0,30.0,27.066,False,200,
1787722070.9632065,container,30.0,30.0,27.867,False,200,
1787722070.9965398,container,30.0,30.0,28.241,False,200,
1787722071.0298731,container,30.0,30.0,28.452,False,200,
1787722071.0632064,container,30.0,30.0,32.563,False,200,
1787722071.0965397,container,30.0,30.0,33.169,False,200,
1787722071.129873,container,30.0,30.0,33.516,False,200,
1787722071.1632063,container,30.0,30.0,26.524,False,200,
1787722071.1965396,container,30.0,30.0,28.268,False,200,
1787722071.2298732,container,30.0,30.0,21.36,False,200,
1787722071.2632065,container,30.0,30.0,34.054,False,200,
1787722071.2965398,container,30.0,30.0,29.776,False,200,
1787722071.329873,container,30.0,30.0,32.118,False,200,
1787722071.3632064,container,30.0,30.0,33.32,False,200,
1787722071.3965397,container,30.0,30.0,26.862,False,200,
1787722071.429873,container,30.0,30.0,36.649,False,200,
1787722071.4632065,container,30.0,30.0,33.336,False,200,
1787722071.4965398,container,30.0,30.0,30.345,False,200,
1787722071.5298731,container,30.0,30.0,29.767,False,200,
1787722071.5632064,container,30.0,30.0,32.687,False,200,
1787722071.5965397,container,30.0,30.0,29.527,False,200,
1787722071.629873,container,30.0,30.0,30.18,False,200,
1787722071.6632063,container,30.0,30.0,38.147,False,200,
1787722071.6965396,container,30.0,30.0,30.34,False,200,
1787722071.7298732,container,30.0,30.0,25.393,False,200,
1787722071.7632065,container,30.0,30.0,26.743,False,200,
1787722071.7965398,container,30.0,30.0,22.04,False,200,
1787722071.829873,container,30.0,30.0,33.63,False,200,
1787722071.8632064,container,30.0,30.0,30.617,False,200,
1787722071.8965397,container,30.0,30.0,29.202,False,200,
1787722071.929873,container,30.0,30.0,37.073,False,200,
1787722071.9632065,container,30.0,30.0,21.759,False,200,
1787722071.9965398,container,30.0,30.0,31.892,False,200,
1787722072.0298731,container,30.0,30.0,32.07,False,200,
1787722072.0632064,container,30.0,30.0,27.337,False,200,
1787722072.0965397,container,30.0,30.0,28.147,False,200,
1787722072.129873,container,30.0,30.0,33.844,False,200,
1787722072.1632063,container,30.0,30.0,31.984,False,200,
1787722072.1965396,container,30.0,30.0,27.561,False,200,
1787722072.2298732,container,30.0,30.0,26.873,False,200,
1787722072.2632065,container,30.0,30.0,32.285,False,200,
1787722072.2965398,container,30.0,30.0,23.036,False,200,
1787722072.329873,container,30.0,30.0,30.378,False,200,
1787722072.3632064,container,30.0,30.0,30.225,False,200,
1787722072.3965397,container,30.0,30.0,26.145,False,200,
1787722072.429873,container,30.0,30.0,33.488,False,200,
1787722072.4632065,container,30.0,30.0,31.332,False,200,
1787722072.4965398,container,30.0,30.0,33.624,False,200,
1787722072.5298731,container,30.0,30.0,25.073,False,200,
1787722072.5632064,container,30.0,30.0,32.272,False,200,
1787722072.5965397,container,30.0,30.0,27.179,False,200,
1787722072.629873,container,30.0,30.0,27.69,False,200,
1787722072.6632063,container,30.0,30.0,28.922,False,200,
1787722072.6965396,container,30.0,30.0,30.369,False,200,
1787722072.7298732,container,30.0,30.0,27.018,False,200,
1787722072.7632065,container,30.0,30.0,30.069,False,200,
1787722072.7965398,container,30.0,30.0,25.681,False,200,
1787722072.829873,container,30.0,30.0,28.664,False,200,
1787722072.8632064,container,30.0,30.0,30.494,False,200,
1787722072.8965397,container,30.0,30.0,31.293,False,200,
1787722072.929873,container,30.0,30.0,23.71,False,200,
1787722072.9632065,container,30.0,30.0,30.926,False,200,
1787722072.9965398,container,30.0,30.0,27.738,False,200,
1787722073.0298731,container,30.0,30.0,23.839,False,200,
1787722073.0632064,container,30.0,30.0,28.65,False,200,
1787722073.0965397,container,30.0,30.0,30.761,False,200,
1787722073.129873,container,30.0,30.0,35.437,False,200,
1787722073.1632063,container,30.0,30.0,31.355,False,200,
1787722073.1965396,container,30.0,30.0,20.168,False,200,
1787722073.2298732,container,30.0,30.0,23.666,False,200,
1787722073.2632065,container,30.0,30.0,26.29,False,200,
1787722073.2965398,container,30.0,30.0,33.445,False,200,
1787722073.329873,container,30.0,30.0,31.822,False,200,
1787722073.3632064,container,30.0,30.0,30.474,False,200,
1787722073.3965397,container,30.0,30.0,28.715,False,200,
