timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787722067.5593536,managed,100.0,100.0,217.823,True,200,
1787722067.5693536,managed,100.0,100.0,28.41,False,200,
1787722067.5793536,managed,100.0,100.0,41.888,False,200,
1787722067.5893536,managed,100.0,100.0,35.383,False,200,
1787722067.5993536,managed,100.0,100.0,34.419,False,200,
1787722067.6093535,managed,100.0,100.0,24.275,False,200,
1787722067.6193535,managed,100.0,100.0,28.881,False,200,
1787722067.6293535,managed,100.0,100.0,26.876,False,200,
1787722067.6393535,managed,100.0,100.0,37.244,False,200,
1787722067.6493535,managed,100.0,100.0,43.628,False,200,
1787722067.6593535,managed,100.0,100.0,35.324,False,200,
1787722067.6693535,managed,100.0,100.0,32.087,False,200,
1787722067.6793535,managed,100.0,100.0,32.326,False,200,
1787722067.6893537,managed,100.0,100.0,42.795,False,200,
1787722067.6993537,managed,100.0,100.0,29.879,False,200,
1787722067.7093537,managed,100.0,100.0,32.951,False,200,
1787722067.7193537,managed,100.0,100.0,33.49,False,200,
1787722067.7293537,managed,100.0,100.0,28.95,False,200,
1787722067.7393537,managed,100.0,100.0,46.266,False,200,
1787722067.7493536,managed,100.0,100.0,33.844,False,200,
1787722067.7593536,managed,100.0,100.0,37.103,False,200,
1787722067.7693536,managed,100.0,100.0,38.262,False,200,
1787722067.7793536,managed,100.0,100.0,31.567,False,200,
1787722067.7893536,managed,100.0,100.0,39.702,False,200,
1787722067.7993536,managed,100.0,100.0,29.34,False,200,
1787722067.8093536,managed,100.0,100.0,41.021,False,200,
1787722067.8193536,managed,100.0,100.0,30.351,False,200,
1787722067.8293536,managed,100.0,100.0,29.699,False,200,
1787722067.8393536,managed,100.0,100.0,36.795,False,200,
1787722067.8493536,managed,100.0,100.0,45.62,False,200,
1787722067.8593535,managed,100.0,100.0,35.335,False,200,
1787722067.8693535,managed,100.0,100.0,40.94,False,200,
1787722067.8793535,managed,100.0,100.0,30.107,False,200,
1787722067.8893535,managed,100.0,100.0,29.831,False,200,
1787722067.8993535,managed,100.0,100.0,42.825,False,200,
1787722067.9093535,managed,100.0,100.0,48.954,False,200,
1787722067.9193535,managed,100.0,100.0,36.033,False,200,
1787722067.9293535,managed,100.0,100.0,34.045,False,200,
1787722067.9393537,managed,100.0,100.0,39.77,False,200,
1787722067.9493537,managed,100.0,100.0,32.828,False,200,
1787722067.9593537,managed,100.0,100.0,35.044,False,200,
1787722067.9693537,managed,100.0,100.0,37.25,False,200,
1787722067.9793537,managed,100.0,100.0,34.822,False,200,
1787722067.9893537,managed,100.0,100.0,40.547,False,200,
1787722067.9993536,managed,100.0,100.0,49.27,False,200,
1787722068.0093536,managed,100.0,100.0,37.094,False,200,
1787722068.0193536,managed,100.0,100.0,40.863,False,200,
1787722068.0293536,managed,100.0,100.0,34.217,False,200,
1787722068.0393536,managed,100.0,100.0,38.547,False,200,
1787722068.0493536,managed,100.0,100.0,36.175,False,200,
1787722068.0593536,managed,100.0,100.0,45.786,False,200,
1787722068.0693536,managed,100.0,100.0,40.235,False,200,
1787722068.0793536,managed,100.0,100.0,35.504,False,200,
1787722068.0893536,managed,100.0,100.0,45.188,False,200,
1787722068.0993536,managed,100.0,100.0,30.099,False,200,
1787722068.1093535,managed,100.0,100.0,32.27,False,200,
1787722068.1193535,managed,100.0,100.0,33.832,False,200,
1787722068.1293535,managed,100.0,100.0,33.766,False,200,
1787722068.1393535,managed,100.0,100.0,34.911,False,200,
1787722068.1493535,managed,100.0,100.0,42.406,False,200,
1787722068.1593535,managed,100.0,100.0,30.855,False,200,
1787722068.1693535,managed,100.0,100.0,42.796,False,200,
1787722068.1793535,managed,100.0,100.0,31.056,False,200,
1787722068.1893537,managed,100.0,100.0,33.7,False,200,
1787722068.1993537,managed,100.0,100.0,35.181,False,200,
1787722068.2093537,managed,100.0,100.0,34.35,False,200,
1787722068.2193537,managed,100.0,100.0,36.54,False,200,
1787722068.2293537,managed,100.0,100.0,26.292,False,200,
