timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787684422.1252778,serverless,1.0,1.0,35.863,False,200,
1787684423.1252778,serverless,1.0,1.0,48.304,False,200,
1787684424.1252778,serverless,1.0,1.0,50.405,False,200,
1787684425.1252778,serverless,1.0,1.0,56.05,False,200,
1787684426.1252778,serverless,1.0,1.0,40.281,False,200,
1787684427.1252778,serverless,1.0,1.0,51.818,False,200,
1787684428.1252778,serverless,1.0,1.0,41.211,False,200,
1787684429.1252778,serverless,1.0,1.0,46.227,False,200,
1787684430.1252778,serverless,1.0,1.0,36.872,False,200,
1787684431.1252778,serverless,1.0,1.0,42.515,False,200,
1787684432.1252778,serverless,1.0,1.0,54.405,False,200,
1787684433.1252778,serverless,1.0,1.0,41.185,False,200,
1787684434.1252778,serverless,1.0,1.0,35.273,False,200,
1787684435.1252778,serverless,1.0,1.0,51.572,False,200,
1787684436.1252778,serverless,1.0,1.0,60.801,False,200,
1787684437.1252778,serverless,1.0,1.0,59.697,False,200,
1787684438.1252778,serverless,1.0,1.0,68.089,False,200,
1787684439.1252778,serverless,1.0,1.0,53.135,False,200,
1787684440.1252778,serverless,1.0,1.0,60.899,False,200,
1787684441.1252778,serverless,1.0,1.0,40.43,False,200,
1787684442.1252778,serverless,1.0,1.0,57.243,False,200,
1787684443.1252778,serverless,1.0,1.0,67.526,False,200,
1787684444.1252778,serverless,1.0,1.0,53.309,False,200,
1787684445.1252778,serverless,1.0,1.0,54.901,False,200,
1787684446.1252778,serverless,1.0,1.0,67.43,False,200,
1787684447.1252778,serverless,1.0,1.0,1919.486,True,200,
1787684448.1252778,serverless,1.0,1.0,34.948,False,200,
1787684449.1252778,serverless,1.0,1.0,1735.914,True,200,
1787684450.1252778,serverless,1.0,1.0,968.686,True,200,
1787684451.1252778,serverless,1.0,1.0,58.36,False,200,
1787684452.1252778,serverless,1.0,1.0,59.147,False,200,
1787684453.1252778,serverless,1.0,1.0,62.125,False,200,
1787684454.1252778,serverless,1.0,1.0,40.654,False,200,
1787684455.1252778,serverless,1.0,1.0,79.672,False,200,
1787684456.1252778,serverless,1.0,1.0,40.811,False,200,
1787684457.1252778,serverless,1.0,1.0,50.529,False,200,
1787684458.1252778,serverless,1.0,1.0,53.376,False,200,
1787684459.1252778,serverless,1.0,1.0,57.345,False,200,
1787684460.1252778,serverless,1.0,1.0,54.262,False,200,
1787684461.1252778,serverless,1.0,1.0,1655.866,True,200,
1787684462.1252778,serverless,1.0,1.0,825.466,True,200,
1787684463.1252778,serverless,1.0,1.0,40.089,False,200,
1787684464.1252778,serverless,1.0,1.0,1628.626,True,200,
1787684465.1252778,serverless,1.0,1.0,64.446,False,200,
1787684466.1252778,serverless,1.0,1.0,31.236,False,200,
1787684467.1252778,serverless,1.0,1.0,43.209,False,200,
1787684468.1252778,serverless,1.0,1.0,32.332,False,200,
1787684469.1252778,serverless,1.0,1.0,45.379,False,200,
1787684470.1252778,serverless,1.0,1.0,37.318,False,200,
1787684471.1252778,serverless,1.0,1.0,43.223,False,200,
1787684472.1252778,serverless,1.0,1.0,45.88,False,200,
1787684473.1252778,serverless,1.0,1.0,39.637,False,200,
1787684474.1252778,serverless,1.0,1.0,67.615,False,200,
1787684475.1252778,serverless,1.0,1.0,38.132,False,200,
1787684476.1252778,serverless,1.0,1.0,54.244,False,200,
1787684477.1252778,serverless,1.0,1.0,42.185,False,200,
1787684478.1252778,serverless,1.0,1.0,63.44,False,200,
1787684479.1252778,serverless,1.0,1.0,1069.845,True,200,
1787684480.1252778,serverless,1.0,1.0,47.184,False,200,
1787684481.1252778,serverless,1.0,1.0,53.856,False,200,
1787684482.1252778,serverless,1.0,1.0,60.523,False,200,
1787684483.1252778,serverless,1.0,1.0,46.291,False,200,
1787684484.1252778,serverless,1.0,1.0,48.519,False,200,
1787684485.1252778,serverless,1.0,1.0,55.68,False,200,
1787684486.1252778,serverless,1.0,1.0,57.375,False,200,
1787684487.1252778,serverless,1.0,1.0,44.266,False,200,
1787684488.1252778,serverless,1.0,1.0,74.807,False,200,
1787684489.1252778,serverless,1.0,1.0,67.66,False,200,
1787684490.1252778,serverless,1.0,1.0,57.342,False,200,
1787684491.1252778,serverless,1.0,1.0,37.257,False,200,
1787684492.1252778,serverless,1.0,1.0,39.168,False,200,
1787684493.1252778,serverless,1.0,1.0,48.789,False,200,
1787684494.1252778,serverless,1.0,1.0,49.117,False,200,
1787684495.1252778,serverless,1.0,1.0,43.361,False,200,
1787684496.1252778,serverless,1.0,1.0,38.244,False,200,
1787684497.1252778,serverless,1.0,1.0,59.538,False,200,
1787684498.1252778,serverless,1.0,1.0,43.231,False,200,
1787684499.1252778,serverless,1.0,1.0,64.144,False,200,
1787684500.1252778,serverless,1.0,1.0,48.332,False,200,
1787684501.1252778,serverless,1.0,1.0,57.788,False,200,
1787684502.1252778,serverless,1.0,1.0,42.937,False,200,
1787684503.1252778,serverless,1.0,1.0,53.195,False,200,
1787684504.1252778,serverless,1.0,1.0,76.439,False,200,
1787684505.1252778,serverless,1.0,1.0,43.869,False,200,
1787684506.1252778,serverless,1.0,1.0,41.768,False,200,
1787684507.1252778,serverless,1.0,1.0,40.563,False,200,
1787684508.1252778,serverless,1.0,1.0,49.896,False,200,
1787684509.1252778,serverless,1.0,1.0,41.505,False,200,
1787684510.1252778,serverless,1.0,1.0,34.651,False,200,
1787684511.1252778,serverless,1.0,1.0,54.174,False,200,
1787684512.1252778,serverless,1.0,1.0,44.328,False,200,
1787684513.1252778,serverless,1.0,1.0,37.041,False,200,
1787684514.1252778,serverless,1.0,1.0,1291.198,True,200,
1787684515.1252778,serverless,1.0,1.0,1882.993,True,200,
1787684516.1252778,serverless,1.0,1.0,49.561,False,200,
1787684517.1252778,serverless,1.0,1.0,34.357,False,200,
1787684518.1252778,serverless,1.0,1.0,63.146,False,200,
1787684519.1252778,serverless,1.0,1.0,32.404,False,200,
