timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787684423.4623063,managed,0.5,0.5,146.716,True,200,
1787684425.4623063,managed,0.5,0.5,39.659,False,200,
1787684427.4623063,managed,0.5,0.5,27.896,False,200,
1787684429.4623063,managed,0.5,0.5,34.853,False,200,
1787684431.4623063,managed,0.5,0.5,35.681,False,200,
1787684433.4623063,managed,0.5,0.5,40.002,False,200,
1787684435.4623063,managed,0.5,0.5,36.892,False,200,
1787684437.4623063,managed,0.5,0.5,26.369,False,200,
1787684439.4623063,managed,0.5,0.5,41.833,False,200,
1787684441.4623063,managed,0.5,0.5,33.835,False,200,
1787684443.4623063,managed,0.5,0.5,29.563,False,200,
1787684445.4623063,managed,0.5,0.5,40.411,False,200,
1787684447.4623063,managed,0.5,0.5,36.711,False,200,
1787684449.4623063,managed,0.5,0.5,37.617,False,200,
1787684451.4623063,managed,0.5,0.5,31.381,False,200,
1787684453.4623063,managed,0.5,0.5,31.189,False,200,
1787684455.4623063,managed,0.5,0.5,42.87,False,200,
1787684457.4623063,managed,0.5,0.5,34.51,False,200,
1787684459.4623063,managed,0.5,0.5,38.891,False,200,
1787684461.4623063,managed,0.5,0.5,32.352,False,200,
1787684463.4623063,managed,0.5,0.5,33.495,False,200,
1787684465.4623063,managed,0.5,0.5,35.98,False,200,
1787684467.4623063,managed,0.5,0.5,42.19,False,200,
1787684469.4623063,managed,0.5,0.5,33.335,False,200,
1787684471.4623063,managed,0.5,0.5,33.716,False,200,
1787684473.4623063,managed,0.5,0.5,38.112,False,200,
1787684475.4623063,managed,0.5,0.5,36.479,False,200,
1787684477.4623063,managed,0.5,0.5,39.324,False,200,
1787684479.4623063,managed,0.5,0.5,29.965,False,200,
1787684481.4623063,managed,0.5,0.5,37.363,False,200,
1787684483.4623063,managed,0.5,0.5,39.518,False,200,
1787684485.4623063,managed,0.5,0.5,41.571,False,200,
1787684487.4623063,managed,0.5,0.5,43.611,False,200,
1787684489.4623063,managed,0.5,0.5,28.142,False,200,
1787684491.4623063,managed,0.5,0.5,32.208,False,200,
1787684493.4623063,managed,0.5,0.5,42.695,False,200,
1787684495.4623063,managed,0.5,0.5,40.976,False,200,
1787684497.4623063,managed,0.5,0.5,41.286,False,200,
1787684499.4623063,managed,0.5,0.5,34.169,False,200,
1787684501.4623063,managed,0.5,0.5,40.74,False,200,
1787684503.4623063,managed,0.5,0.5,30.538,False,200,
1787684505.4623063,managed,0.5,0.5,40.05,False,200,
1787684507.4623063,managed,0.5,0.5,38.589,False,200,
1787684509.4623063,managed,0.5,0.5,35.429,False,200,
1787684511.4623063,managed,0.5,0.5,40.095,False,200,
1787684513.4623063,managed,0.5,0.5,37.0,False,200,
1787684515.4623063,managed,0.5,0.5,33.971,False,200,
1787684517.4623063,managed,0.5,0.5,43.371,False,200,
1787684519.4623063,managed,0.5,0.5,37.264,False,200,
1787684521.4623063,managed,0.5,0.5,30.806,False,200,
1787684523.4623063,managed,0.5,0.5,40.032,False,200,
1787684525.4623063,managed,0.5,0.5,48.772,False,200,
1787684527.4623063,managed,0.5,0.5,37.37,False,200,
1787684529.4623063,managed,0.5,0.5,36.777,False,200,
1787684531.4623063,managed,0.5,0.5,35.51,False,200,
1787684533.4623063,managed,0.5,0.5,27.797,False,200,
1787684535.4623063,managed,0.5,0.5,40.351,False,200,
1787684537.4623063,managed,0.5,0.5,33.415,False,200,
1787684539.4623063,managed,0.5,0.5,32.601,False,200,
1787684541.4623063,managed,0.5,0.5,33.539,False,200,
1787684543.4623063,managed,0.5,0.5,37.701,False,200,
1787684545.4623063,managed,0.5,0.5,38.908,False,200,
1787684547.4623063,managed,0.5,0.5,34.4,False,200,
1787684549.4623063,managed,0.5,0.5,27.825,False,200,
1787684551.4623063,managed,0.5,0.5,36.798,False,200,
1787684553.4623063,managed,0.5,0.5,30.173,False,200,
1787684555.4623063,managed,0.5,0.5,44.268,False,200,
1787684557.4623063,managed,0.5,0.5,33.502,False,200,
1787684559.4623063,managed,0.5,0.5,30.731,False,200,
1787684561.4623063,managed,0.5,0.5,28.156,False,200,
1787684563.4623063,managed,0.5,0.5,37.203,False,200,
1787684565.4623063,managed,0.5,0.5,36.521,False,200,
1787684567.4623063,managed,0.5,0.5,30.619,False,200,
1787684569.4623063,managed,0.5,0.5,39.858,False,200,
1787684571.4623063,managed,0.5,0.5,34.146,False,200,
1787684573.4623063,managed,0.5,0.5,44.011,False,200,
1787684575.4623063,managed,0.5,0.5,30.257,False,200,
1787684577.4623063,managed,0.5,0.5,30.906,False,200,
1787684579.4623063,managed,0.5,0.5,41.328,False,200,
1787684581.4623063,managed,0.5,0.5,40.557,False,200,
1787684583.4623063,managed,0.5,0.5,35.373,False,200,
1787684585.4623063,managed,0.5,0.5,34.463,False,200,
1787684587.4623063,managed,0.5,0.5,32.563,False,200,
1787684589.4623063,managed,0.5,0.5,39.024,False,200,
1787684591.4623063,managed,0.5,0.5,44.836,False,200,
1787684593.4623063,managed,0.5,0.5,32.725,False,200,
1787684595.4623063,managed,0.5,0.5,38.652,False,200,
1787684597.4623063,managed,0.5,0.5,30.502,False,200,
1787684599.4623063,managed,0.5,0.5,33.715,False,200,
1787684601.4623063,managed,0.5,0.5,29.986,False,200,
1787684603.4623063,managed,0.5,0.5,45.556,False,200,
1787684605.4623063,managed,0.5,0.5,39.306,False,200,
1787684607.4623063,managed,0.5,0.5,32.838,False,200,
1787684609.4623063,managed,0.5,0.5,28.79,False,200,
1787684611.4623063,managed,0.5,0.5,32.23,False,200,
1787684613.4623063,managed,0.5,0.5,43.634,False,200,
1787684615.4623063,managed,0.5,0.5,38.302,False,200,
1787684617.4623063,managed,0.5,0.5,35.314,False,200,
1787684619.4623063,managed,0.5,0.5,37.778,False,200,
1787684621.4623063,managed,0.5,0.5,30.576,False,200,
1787684623.4623063,managed,0.5,0.5,28.162,False,200,
1787684625.4623063,managed,0.5,0.5,31.834,False,200,
1787684627.4623063,managed,0.5,0.5,38.304,False,200,
1787684629.4623063,managed,0.5,0.5,29.402,False,200,
1787684631.4623063,managed,0.5,0.5,38.761,False,200,
1787684633.4623063,managed,0.5,0.5,37.804,False,200,
1787684635.4623063,managed,0.5,0.5,37.013,False,200,
1787684637.4623063,managed,0.5,0.5,34.194,False,200,
1787684639.4623063,managed,0.5,0.5,30.909,False,200,
1787684641.4623063,managed,0.5,0.5,29.734,False,200,
1787684643.4623063,managed,0.5,0.5,33.363,False,200,
1787684645.4623063,managed,0.5,0.5,40.402,False,200,
1787684647.4623063,managed,0.5,0.5,39.035,False,200,
1787684649.4623063,managed,0.5,0.5,45.98,False,200,
1787684651.4623063,managed,0.5,0.5,38.104,False,200,
1787684653.4623063,managed,0.5,0.5,41.114,False,200,
1787684655.4623063,managed,0.5,0.5,43.191,False,200,
1787684657.4623063,managed,0.5,0.5,34.852,False,200,
1787684659.4623063,managed,0.5,0.5,31.486,False,200,
1787684661.4623063,managed,0.5,0.5,32.149,False,200,
1787684663.4623063,managed,0.5,0.5,25.883,False,200,
1787684665.4623063,managed,0.5,0.5,44.876,False,200,
