timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787722067.1067107,serverless,5.0,5.0,62.804,False,200,
1787722067.3067107,serverless,5.0,5.0,50.457,False,200,
1787722067.5067108,serverless,5.0,5.0,45.105,False,200,
1787722067.7067106,serverless,5.0,5.0,60.006,False,200,
1787722067.9067106,serverless,5.0,5.0,54.319,False,200,
1787722068.1067107,serverless,5.0,5.0,76.993,False,200,
1787722068.3067107,serverless,5.0,5.0,38.257,False,200,
1787722068.5067108,serverless,5.0,5.0,63.853,False,200,
1787722068.7067106,serverless,5.0,5.0,1690.338,True,200,
1787722068.9067106,serverless,5.0,5.0,1089.112,True,200,
1787722069.1067107,serverless,5.0,5.0,963.611,True,200,
1787722069.3067107,serverless,5.0,5.0,47.74,False,200,
1787722069.5067108,serverless,5.0,5.0,50.726,False,200,
1787722069.7067106,serverless,5.0,5.0,50.883,False,200,
1787722069.9067106,serverless,5.0,5.0,47.069,False,200,
1787722070.1067107,serverless,5.0,5.0,45.179,False,200,
1787722070.3067107,serverless,5.0,5.0,53.448,False,200,
1787722070.5067108,serverless,5.0,5.0,51.399,False,200,
1787722070.7067106,serverless,5.0,5.0,59.741,False,200,
1787722070.9067106,serverless,5.0,5.0,50.133,False,200,
1787722071.1067107,serverless,5.0,5.0,45.032,False,200,
1787722071.3067107,serverless,5.0,5.0,58.571,False,200,
1787722071.5067108,serverless,5.0,5.0,50.641,False,200,
1787722071.7067106,serverless,5.0,5.0,71.319,False,200,
1787722071.9067106,serverless,5.0,5.0,45.761,False,200,
1787722072.1067107,serverless,5.0,5.0,39.48,False,200,
1787722072.3067107,serverless,5.0,5.0,45.195,False,200,
1787722072.5067108,serverless,5.0,5.0,45.491,False,200,
1787722072.7067106,serverless,5.0,5.0,39.335,False,200,
1787722072.9067106,serverless,5.0,5.0,59.502,False,200,
1787722073.1067107,serverless,5.0,5.0,40.455,False,200,
1787722073.3067107,serverless,5.0,5.0,50.234,False,200,
1787722073.5067108,serverless,5.0,5.0,50.903,False,200,
1787722073.7067106,serverless,5.0,5.0,44.616,False,200,
1787722073.9067106,serverless,5.0,5.0,49.882,False,200,
1787722074.1067107,serverless,5.0,5.0,1109.17,True,200,
1787722074.3067107,serverless,5.0,5.0,38.882,False,200,
1787722074.5067108,serverless,5.0,5.0,44.918,False,200,
1787722074.7067106,serverless,5.0,5.0,48.687,False,200,
1787722074.9067106,serverless,5.0,5.0,49.23,False,200,
1787722075.1067107,serverless,5.0,5.0,58.914,False,200,
1787722075.3067107,serverless,5.0,5.0,71.0,False,200,
1787722075.5067108,serverless,5.0,5.0,52.886,False,200,
1787722075.7067106,serverless,5.0,5.0,50.287,False,200,
1787722075.9067106,serverless,5.0,5.0,46.242,False,200,
1787722076.1067107,serverless,5.0,5.0,53.069,False,200,
1787722076.3067107,serverless,5.0,5.0,65.713,False,200,
1787722076.5067108,serverless,5.0,5.0,48.14,False,200,
1787722076.7067106,serverless,5.0,5.0,39.323,False,200,
1787722076.9067106,serverless,5.0,5.0,50.702,False,200,
1787722077.1067107,serverless,5.0,5.0,67.457,False,200,
1787722077.3067107,serverless,5.0,5.0,50.529,False,200,
1787722077.5067108,serverless,5.0,5.0,79.697,False,200,
1787722077.7067106,serverless,5.0,5.0,39.083,False,200,
1787722077.9067106,serverless,5.0,5.0,1551.05,True,200,
1787722078.1067107,serverless,5.0,5.0,58.466,False,200,
1787722078.3067107,serverless,5.0,5.0,55.718,False,200,
1787722078.5067108,serverless,5.0,5.0,51.003,False,200,
1787722078.7067106,serverless,5.0,5.0,42.903,False,200,
1787722078.9067106,serverless,5.0,5.0,54.92,False,200,
1787722079.1067107,serverless,5.0,5.0,49.748,False,200,
1787722079.3067107,serverless,5.0,5.0,59.871,False,200,
1787722079.5067108,serverless,5.0,5.0,31.82,False,200,
1787722079.7067106,serverless,5.0,5.0,52.595,False,200,
1787722079.9067106,serverless,5.0,5.0,58.236,False,200,
1787722080.1067107,serverless,5.0,5.0,1446.849,True,200,
1787722080.3067107,serverless,5.0,5.0,63.308,False,200,
