timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787684422.7400186,container,1.0,1.0,32.696,False,200,
1787684423.7400186,container,1.0,1.0,32.146,False,200,
1787684424.7400186,container,1.0,1.0,23.617,False,200,
1787684425.7400186,container,1.0,1.0,29.038,False,200,
1787684426.7400186,container,1.0,1.0,35.026,False,200,
1787684427.7400186,container,1.0,1.0,26.549,False,200,
1787684428.7400186,container,1.0,1.0,28.738,False,200,
1787684429.7400186,container,1.0,1.0,26.634,False,200,
1787684430.7400186,container,1.0,1.0,30.808,False,200,
1787684431.7400186,container,1.0,1.0,21.584,False,200,
1787684432.7400186,container,1.0,1.0,22.529,False,200,
1787684433.7400186,container,1.0,1.0,32.262,False,200,
1787684434.7400186,container,1.0,1.0,27.512,False,200,
1787684435.7400186,container,1.0,1.0,27.773,False,200,
1787684436.7400186,container,1.0,1.0,27.19,False,200,
1787684437.7400186,container,1.0,1.0,34.514,False,200,
1787684438.7400186,container,1.0,1.0,29.543,False,200,
1787684439.7400186,container,1.0,1.0,31.75,False,200,
1787684440.7400186,container,1.0,1.0,22.86,False,200,
1787684441.7400186,container,1.0,1.0,42.927,False,200,
1787684442.7400186,container,1.0,1.0,32.054,False,200,
1787684443.7400186,container,1.0,1.0,33.066,False,200,
1787684444.7400186,container,1.0,1.0,26.481,False,200,
1787684445.7400186,container,1.0,1.0,30.723,False,200,
1787684446.7400186,container,1.0,1.0,32.215,False,200,
1787684447.7400186,container,1.0,1.0,26.328,False,200,
1787684448.7400186,container,1.0,1.0,26.138,False,200,
1787684449.7400186,container,1.0,1.0,26.382,False,200,
1787684450.7400186,container,1.0,1.0,30.198,False,200,
1787684451.7400186,container,1.0,1.0,29.971,False,200,
1787684452.7400186,container,1.0,1.0,30.375,False,200,
1787684453.7400186,container,1.0,1.0,31.089,False,200,
1787684454.7400186,container,1.0,1.0,34.021,False,200,
1787684455.7400186,container,1.0,1.0,36.417,False,200,
1787684456.7400186,container,1.0,1.0,27.766,False,200,
1787684457.7400186,container,1.0,1.0,30.035,False,200,
1787684458.7400186,container,1.0,1.0,29.282,False,200,
1787684459.7400186,container,1.0,1.0,35.022,False,200,
1787684460.7400186,container,1.0,1.0,27.499,False,200,
1787684461.7400186,container,1.0,1.0,36.185,False,200,
1787684462.7400186,container,1.0,1.0,30.728,False,200,
1787684463.7400186,container,1.0,1.0,36.073,False,200,
1787684464.7400186,container,1.0,1.0,25.738,False,200,
1787684465.7400186,container,1.0,1.0,32.585,False,200,
1787684466.7400186,container,1.0,1.0,32.125,False,200,
1787684467.7400186,container,1.0,1.0,30.035,False,200,
1787684468.7400186,container,1.0,1.0,41.993,False,200,
1787684469.7400186,container,1.0,1.0,26.594,False,200,
1787684470.7400186,container,1.0,1.0,28.806,False,200,
1787684471.7400186,container,1.0,1.0,24.072,False,200,
1787684472.7400186,container,1.0,1.0,27.824,False,200,
1787684473.7400186,container,1.0,1.0,37.742,False,200,
1787684474.7400186,container,1.0,1.0,23.67,False,200,
1787684475.7400186,container,1.0,1.0,30.144,False,200,
1787684476.7400186,container,1.0,1.0,35.527,False,200,
1787684477.7400186,container,1.0,1.0,30.034,False,200,
1787684478.7400186,container,1.0,1.0,27.412,False,200,
1787684479.7400186,container,1.0,1.0,31.44,False,200,
1787684480.7400186,container,1.0,1.0,26.58,False,200,
1787684481.7400186,container,1.0,1.0,27.661,False,200,
1787684482.7400186,container,1.0,1.0,38.601,False,200,
1787684483.7400186,container,1.0,1.0,28.57,False,200,
1787684484.7400186,container,1.0,1.0,29.864,False,200,
1787684485.7400186,container,1.0,1.0,29.09,False,200,
1787684486.7400186,container,1.0,1.0,28.462,False,200,
1787684487.7400186,container,1.0,1.0,34.131,False,200,
1787684488.7400186,container,1.0,1.0,36.125,False,200,
1787684489.7400186,container,1.0,1.0,28.221,False,200,
1787684490.7400186,container,1.0,1.0,28.387,False,200,
1787684491.7400186,container,1.0,1.0,42.48,False,200,
1787684492.7400186,container,1.0,1.0,30.145,False,200,
1787684493.7400186,container,1.0,1.0,34.347,False,200,
1787684494.7400186,container,1.0,1.0,36.988,False,200,
1787684495.7400186,container,1.0,1.0,37.12,False,200,
1787684496.7400186,container,1.0,1.0,29.216,False,200,
1787684497.7400186,container,1.0,1.0,36.312,False,200,
1787684498.7400186,container,1.0,1.0,31.996,False,200,
1787684499.7400186,container,1.0,1.0,32.179,False,200,
1787684500.7400186,container,1.0,1.0,30.048,False,200,
1787684501.7400186,container,1.0,1.0,23.201,False,200,
1787684502.7400186,container,1.0,1.0,29.11,False,200,
1787684503.7400186,container,1.0,1.0,33.654,False,200,
1787684504.7400186,container,1.0,1.0,29.663,False,200,
1787684505.7400186,container,1.0,1.0,26.816,False,200,
1787684506.7400186,container,1.0,1.0,36.307,False,200,
1787684507.7400186,container,1.0,1.0,26.364,False,200,
1787684508.7400186,container,1.0,1.0,29.113,False,200,
1787684509.7400186,container,1.0,1.0,34.339,False,200,
1787684510.7400186,container,1.0,1.0,25.893,False,200,
1787684511.7400186,container,1.0,1.0,29.612,False,200,
1787684512.7400186,container,1.0,1.0,33.273,False,200,
1787684513.7400186,container,1.0,1.0,30.752,False,200,
1787684514.7400186,container,1.0,1.0,40.462,False,200,
1787684515.7400186,container,1.0,1.0,29.605,False,200,
1787684516.7400186,container,1.0,1.0,25.251,False,200,
1787684517.7400186,container,1.0,1.0,35.433,False,200,
1787684518.7400186,container,1.0,1.0,35.557,False,200,
1787684519.7400186,container,1.0,1.0,38.538,False,200,
1787684520.7400186,container,1.0,1.0,30.794,False,200,
1787684521.7400186,container,1.0,1.0,31.191,False,200,
1787684522.7400186,container,1.0,1.0,21.268,False,200,
1787684523.7400186,container,1.0,1.0,27.202,False,200,
1787684524.7400186,container,1.0,1.0,18.585,False,200,
1787684525.7400186,container,1.0,1.0,29.962,False,200,
1787684526.7400186,container,1.0,1.0,28.819,False,200,
