timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787722067.1146286,serverless,10.0,10.0,48.897,False,200,
1787722067.2146285,serverless,10.0,10.0,39.889,False,200,
1787722067.3146286,serverless,10.0,10.0,51.925,False,200,
1787722067.4146285,serverless,10.0,10.0,49.428,False,200,
1787722067.5146286,serverless,10.0,10.0,51.969,False,200,
1787722067.6146286,serverless,10.0,10.0,48.741,False,200,
1787722067.7146285,serverless,10.0,10.0,58.253,False,200,
1787722067.8146286,serverless,10.0,10.0,63.411,False,200,
1787722067.9146285,serverless,10.0,10.0,51.474,False,200,
1787722068.0146286,serverless,10.0,10.0,35.49,False,200,
1787722068.1146286,serverless,10.0,10.0,36.47,False,200,
1787722068.2146285,serverless,10.0,10.0,44.224,False,200,
1787722068.3146286,serverless,10.0,10.0,55.713,False,200,
1787722068.4146285,serverless,10.0,10.0,47.766,False,200,
1787722068.5146286,serverless,10.0,10.0,60.242,False,200,
1787722068.6146286,serverless,10.0,10.0,44.21,False,200,
1787722068.7146285,serverless,10.0,10.0,61.269,False,200,
1787722068.8146286,serverless,10.0,10.0,58.624,False,200,
1787722068.9146285,serverless,10.0,10.0,48.335,False,200,
1787722069.0146286,serverless,10.0,10.0,42.816,False,200,
1787722069.1146286,serverless,10.0,10.0,63.216,False,200,
1787722069.2146285,serverless,10.0,10.0,46.219,False,200,
1787722069.3146286,serverless,10.0,10.0,36.683,False,200,
1787722069.4146285,serverless,10.0,10.0,54.536,False,200,
1787722069.5146286,serverless,10.0,10.0,60.454,False,200,
1787722069.6146286,serverless,10.0,10.0,52.398,False,200,
1787722069.7146285,serverless,10.0,10.0,44.286,False,200,
1787722069.8146286,serverless,10.0,10.0,51.349,False,200,
1787722069.9146285,serverless,10.0,10.0,38.085,False,200,
1787722070.0146286,serverless,10.0,10.0,57.882,False,200,
1787722070.1146286,serverless,10.0,10.0,48.75,False,200,
1787722070.2146285,serverless,10.0,10.0,39.688,False,200,
1787722070.3146286,serverless,10.0,10.0,68.358,False,200,
1787722070.4146285,serverless,10.0,10.0,41.221,False,200,
1787722070.5146286,serverless,10.0,10.0,46.462,False,200,
1787722070.6146286,serverless,10.0,10.0,40.356,False,200,
1787722070.7146285,serverless,10.0,10.0,37.189,False,200,
1787722070.8146286,serverless,10.0,10.0,49.972,False,200,
1787722070.9146285,serverless,10.0,10.0,42.619,False,200,
1787722071.0146286,serverless,10.0,10.0,51.279,False,200,
1787722071.1146286,serverless,10.0,10.0,51.225,False,200,
1787722071.2146285,serverless,10.0,10.0,61.261,False,200,
1787722071.3146286,serverless,10.0,10.0,69.352,False,200,
1787722071.4146285,serverless,10.0,10.0,57.668,False,200,
1787722071.5146286,serverless,10.0,10.0,55.539,False,200,
1787722071.6146286,serverless,10.0,10.0,73.963,False,200,
1787722071.7146285,serverless,10.0,10.0,43.937,False,200,
1787722071.8146286,serverless,10.0,10.0,62.136,False,200,
1787722071.9146285,serverless,10.0,10.0,48.528,False,200,
1787722072.0146286,serverless,10.0,10.0,59.793,False,200,
1787722072.1146286,serverless,10.0,10.0,52.31,False,200,
1787722072.2146285,serverless,10.0,10.0,57.267,False,200,
1787722072.3146286,serverless,10.0,10.0,56.912,False,200,
1787722072.4146285,serverless,10.0,10.0,46.504,False,200,
1787722072.5146286,serverless,10.0,10.0,36.7,False,200,
1787722072.6146286,serverless,10.0,10.0,36.758,False,200,
1787722072.7146285,serverless,10.0,10.0,53.615,False,200,
1787722072.8146286,serverless,10.0,10.0,39.895,False,200,
1787722072.9146285,serverless,10.0,10.0,51.582,False,200,
1787722073.0146286,serverless,10.0,10.0,46.886,False,200,
1787722073.1146286,serverless,10.0,10.0,52.989,False,200,
1787722073.2146285,serverless,10.0,10.0,57.823,False,200,
1787722073.3146286,serverless,10.0,10.0,68.228,False,200,
1787722073.4146285,serverless,10.0,10.0,32.718,False,200,
1787722073.5146286,serverless,10.0,10.0,54.437,False,200,
1787722073.6146286,serverless,10.0,10.0,46.995,False,200,
1787722073.7146285,serverless,10.0,10.0,60.63,False,200,
1787722073.8146286,serverless,10.0,10.0,43.598,False,200,
1787722073.9146285,serverless,10.0,10.0,54.127,False,200,
1787722074.0146286,serverless,10.0,10.0,63.223,False,200,
1787722074.1146286,serverless,10.0,10.0,62.179,False,200,
1787722074.2146285,serverless,10.0,10.0,42.283,False,200,
1787722074.3146286,serverless,10.0,10.0,44.736,False,200,
1787722074.4146285,serverless,10.0,10.0,39.11,False,200,
1787722074.5146286,serverless,10.0,10.0,59.914,False,200,
1787722074.6146286,serverless,10.0,10.0,57.286,False,200,
1787722074.7146285,serverless,10.0,10.0,50.744,False,200,
1787722074.8146286,serverless,10.0,10.0,50.585,False,200,
1787722074.9146285,serverless,10.0,10.0,59.245,False,200,
1787722075.0146286,serverless,10.0,10.0,46.467,False,200,
1787722075.1146286,serverless,10.0,10.0,39.508,False,200,
1787722075.2146285,serverless,10.0,10.0,40.784,False,200,
1787722075.3146286,serverless,10.0,10.0,46.155,False,200,
1787722075.4146285,serverless,10.0,10.0,46.123,False,200,
1787722075.5146286,serverless,10.0,10.0,44.781,False,200,
1787722075.6146286,serverless,10.0,10.0,41.481,False,200,
1787722075.7146285,serverless,10.0,10.0,54.83,False,200,
1787722075.8146286,serverless,10.0,10.0,51.898,False,200,
1787722075.9146285,serverless,10.0,10.0,59.177,False,200,
1787722076.0146286,serverless,10.0,10.0,90.562,False,200,
1787722076.1146286,serverless,10.0,10.0,42.38,False,200,
1787722076.2146285,serverless,10.0,10.0,37.947,False,200,
1787722076.3146286,serverless,10.0,10.0,58.559,False,200,
1787722076.4146285,serverless,10.0,10.0,60.329,False,200,
1787722076.5146286,serverless,10.0,10.0,41.979,False,200,
1787722076.6146286,serverless,10.0,10.0,54.383,False,200,
1787722076.7146285,serverless,10.0,10.0,54.183,False,200,
1787722076.8146286,serverless,10.0,10.0,59.732,False,200,
1787722076.9146285,serverless,10.0,10.0,53.242,False,200,
1787722077.0146286,serverless,10.0,10.0,75.083,False,200,
1787722077.1146286,serverless,10.0,10.0,38.891,False,200,
1787722077.2146285,serverless,10.0,10.0,45.115,False,200,
1787722077.3146286,serverless,10.0,10.0,45.025,False,200,
1787722077.4146285,serverless,10.0,10.0,45.087,False,200,
1787722077.5146286,serverless,10.0,10.0,41.841,False,200,
1787722077.6146286,serverless,10.0,10.0,50.886,False,200,
1787722077.7146285,serverless,10.0,10.0,51.762,False,200,
1787722077.8146286,serverless,10.0,10.0,60.507,False,200,
1787722077.9146285,serverless,10.0,10.0,45.081,False,200,
1787722078.0146286,serverless,10.0,10.0,28.52,False,200,
1787722078.1146286,serverless,10.0,10.0,46.895,False,200,
1787722078.2146285,serverless,10.0,10.0,47.872,False,200,
1787722078.3146286,serverless,10.0,10.0,50.949,False,200,
1787722078.4146285,serverless,10.0,10.0,51.658,False,200,
1787722078.5146286,serverless,10.0,10.0,91.844,False,200,
1787722078.6146286,serverless,10.0,10.0,81.054,False,200,
1787722078.7146285,serverless,10.0,10.0,61.563,False,200,
1787722078.8146286,serverless,10.0,10.0,62.033,False,200,
1787722078.9146285,serverless,10.0,10.0,58.935,False,200,
1787722079.0146286,serverless,10.0,10.0,53.419,False,200,
1787722079.1146286,serverless,10.0,10.0,57.295,False,200,
1787722079.2146285,serverless,10.0,10.0,40.213,False,200,
1787722079.3146286,serverless,10.0,10.0,60.116,False,200,
1787722079.4146285,serverless,10.0,10.0,35.206,False,200,
1787722079.5146286,serverless,10.0,10.0,47.624,False,200,
1787722079.6146286,serverless,10.0,10.0,60.873,False,200,
1787722079.7146285,serverless,10.0,10.0,64.163,False,200,
1787722079.8146286,serverless,10.0,10.0,58.414,False,200,
1787722079.9146285,serverless,10.0,10.0,42.589,False,200,
1787722080.0146286,serverless,10.0,10.0,56.402,False,200,
1787722080.1146286,serverless,10.0,10.0,50.384,False,200,
1787722080.2146285,serverless,10.0,10.0,67.491,False,200,
1787722080.3146286,serverless,10.0,10.0,52.62,False,200,
1787722080.4146285,serverless,10.0,10.0,60.466,False,200,
1787722080.5146286,serverless,10.0,10.0,58.994,False,200,
1787722080.6146286,serverless,10.0,10.0,60.975,False,200,
1787722080.7146285,serverless,10.0,10.0,57.659,False,200,
1787722080.8146286,serverless,10.0,10.0,56.28,False,200,
1787722080.9146285,serverless,10.0,10.0,43.691,False,200,
1787722081.0146286,serverless,10.0,10.0,43.413,False,200,
1787722081.1146286,serverless,10.0,10.0,51.865,False,200,
1787722081.2146285,serverless,10.0,10.0,48.926,False,200,
1787722081.3146286,serverless,10.0,10.0,52.244,False,200,
1787722081.4146285,serverless,10.0,10.0,52.929,False,200,
1787722081.5146286,serverless,10.0,10.0,45.151,False,200,
1787722081.6146286,serverless,10.0,10.0,64.171,False,200,
1787722081.7146285,serverless,10.0,10.0,33.576,False,200,
1787722081.8146286,serverless,10.0,10.0,55.9,False,200,
1787722081.9146285,serverless,10.0,10.0,52.588,False,200,
1787722082.0146286,serverless,10.0,10.0,48.928,False,200,
1787722082.1146286,serverless,10.0,10.0,53.429,False,200,
1787722082.2146285,serverless,10.0,10.0,54.088,False,200,
1787722082.3146286,serverless,10.0,10.0,42.989,False,200,
1787722082.4146285,serverless,10.0,10.0,74.635,False,200,
1787722082.5146286,serverless,10.0,10.0,53.891,False,200,
1787722082.6146286,serverless,10.0,10.0,62.875,False,200,
1787722082.7146285,serverless,10.0,10.0,37.416,False,200,
1787722082.8146286,serverless,10.0,10.0,36.093,False,200,
1787722082.9146285,serverless,10.0,10.0,46.172,False,200,
1787722083.0146286,serverless,10.0,10.0,50.294,False,200,
1787722083.1146286,serverless,10.0,10.0,38.458,False,200,
1787722083.2146285,serverless,10.0,10.0,61.118,False,200,
1787722083.3146286,serverless,10.0,10.0,56.726,False,200,
1787722083.4146285,serverless,10.0,10.0,37.364,False,200,
1787722083.5146286,serverless,10.0,10.0,47.266,False,200,
1787722083.6146286,serverless,10.0,10.0,55.76,False,200,
1787722083.7146285,serverless,10.0,10.0,46.571,False,200,
1787722083.8146286,serverless,10.0,10.0,33.722,False,200,
1787722083.9146285,serverless,10.0,10.0,37.792,False,200,
1787722084.0146286,serverless,10.0,10.0,44.216,False,200,
1787722084.1146286,serverless,10.0,10.0,39.77,False,200,
1787722084.2146285,serverless,10.0,10.0,26.473,False,200,
1787722084.3146286,serverless,10.0,10.0,51.644,False,200,
1787722084.4146285,serverless,10.0,10.0,42.989,False,200,
1787722084.5146286,serverless,10.0,10.0,51.073,False,200,
1787722084.6146286,serverless,10.0,10.0,51.689,False,200,
1787722084.7146285,serverless,10.0,10.0,57.378,False,200,
1787722084.8146286,serverless,10.0,10.0,41.588,False,200,
1787722084.9146285,serverless,10.0,10.0,56.983,False,200,
1787722085.0146286,serverless,10.0,10.0,46.24,False,200,
1787722085.1146286,serverless,10.0,10.0,44.074,False,200,
