timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787684422.1536252,serverless,10.0,10.0,52.146,False,200,
1787684422.2536252,serverless,10.0,10.0,52.741,False,200,
1787684422.3536253,serverless,10.0,10.0,41.873,False,200,
1787684422.4536252,serverless,10.0,10.0,48.148,False,200,
1787684422.5536253,serverless,10.0,10.0,54.638,False,200,
1787684422.6536252,serverless,10.0,10.0,40.694,False,200,
1787684422.7536252,serverless,10.0,10.0,37.059,False,200,
1787684422.8536253,serverless,10.0,10.0,42.889,False,200,
1787684422.9536252,serverless,10.0,10.0,40.565,False,200,
1787684423.0536253,serverless,10.0,10.0,51.442,False,200,
1787684423.1536252,serverless,10.0,10.0,44.048,False,200,
1787684423.2536252,serverless,10.0,10.0,51.865,False,200,
1787684423.3536253,serverless,10.0,10.0,46.066,False,200,
1787684423.4536252,serverless,10.0,10.0,48.955,False,200,
1787684423.5536253,serverless,10.0,10.0,33.736,False,200,
1787684423.6536252,serverless,10.0,10.0,53.773,False,200,
1787684423.7536252,serverless,10.0,10.0,58.28,False,200,
1787684423.8536253,serverless,10.0,10.0,42.316,False,200,
1787684423.9536252,serverless,10.0,10.0,47.271,False,200,
1787684424.0536253,serverless,10.0,10.0,52.712,False,200,
1787684424.1536252,serverless,10.0,10.0,55.286,False,200,
1787684424.2536252,serverless,10.0,10.0,36.92,False,200,
1787684424.3536253,serverless,10.0,10.0,43.788,False,200,
1787684424.4536252,serverless,10.0,10.0,63.958,False,200,
1787684424.5536253,serverless,10.0,10.0,47.096,False,200,
1787684424.6536252,serverless,10.0,10.0,39.611,False,200,
1787684424.7536252,serverless,10.0,10.0,43.771,False,200,
1787684424.8536253,serverless,10.0,10.0,32.888,False,200,
1787684424.9536252,serverless,10.0,10.0,43.712,False,200,
1787684425.0536253,serverless,10.0,10.0,68.874,False,200,
1787684425.1536252,serverless,10.0,10.0,57.432,False,200,
1787684425.2536252,serverless,10.0,10.0,54.059,False,200,
1787684425.3536253,serverless,10.0,10.0,56.997,False,200,
1787684425.4536252,serverless,10.0,10.0,39.05,False,200,
1787684425.5536253,serverless,10.0,10.0,49.543,False,200,
1787684425.6536252,serverless,10.0,10.0,44.333,False,200,
1787684425.7536252,serverless,10.0,10.0,37.945,False,200,
1787684425.8536253,serverless,10.0,10.0,46.778,False,200,
1787684425.9536252,serverless,10.0,10.0,36.1,False,200,
1787684426.0536253,serverless,10.0,10.0,54.322,False,200,
1787684426.1536252,serverless,10.0,10.0,64.887,False,200,
1787684426.2536252,serverless,10.0,10.0,46.771,False,200,
