timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787684423.5347593,managed,30.0,30.0,182.216,True,200,
1787684423.5680926,managed,30.0,30.0,39.667,False,200,
1787684423.601426,managed,30.0,30.0,39.829,False,200,
1787684423.6347592,managed,30.0,30.0,39.605,False,200,
1787684423.6680927,managed,30.0,30.0,41.026,False,200,
1787684423.701426,managed,30.0,30.0,30.487,False,200,
1787684423.7347593,managed,30.0,30.0,33.476,False,200,
1787684423.7680926,managed,30.0,30.0,36.555,False,200,
1787684423.801426,managed,30.0,30.0,24.974,False,200,
1787684423.8347592,managed,30.0,30.0,36.702,False,200,
1787684423.8680925,managed,30.0,30.0,30.427,False,200,
1787684423.9014258,managed,30.0,30.0,34.967,False,200,
1787684423.9347594,managed,30.0,30.0,32.66,False,200,
1787684423.9680927,managed,30.0,30.0,35.092,False,200,
1787684424.001426,managed,30.0,30.0,32.136,False,200,
1787684424.0347593,managed,30.0,30.0,34.836,False,200,
1787684424.0680926,managed,30.0,30.0,47.074,False,200,
1787684424.101426,managed,30.0,30.0,50.409,False,200,
1787684424.1347592,managed,30.0,30.0,35.963,False,200,
1787684424.1680927,managed,30.0,30.0,34.797,False,200,
1787684424.201426,managed,30.0,30.0,41.302,False,200,
1787684424.2347593,managed,30.0,30.0,38.718,False,200,
1787684424.2680926,managed,30.0,30.0,29.418,False,200,
1787684424.301426,managed,30.0,30.0,41.139,False,200,
1787684424.3347592,managed,30.0,30.0,33.763,False,200,
1787684424.3680925,managed,30.0,30.0,35.42,False,200,
1787684424.4014258,managed,30.0,30.0,35.339,False,200,
1787684424.4347594,managed,30.0,30.0,31.797,False,200,
1787684424.4680927,managed,30.0,30.0,42.32,False,200,
1787684424.501426,managed,30.0,30.0,32.812,False,200,
1787684424.5347593,managed,30.0,30.0,41.866,False,200,
1787684424.5680926,managed,30.0,30.0,28.974,False,200,
1787684424.601426,managed,30.0,30.0,28.438,False,200,
1787684424.6347592,managed,30.0,30.0,33.307,False,200,
1787684424.6680927,managed,30.0,30.0,35.69,False,200,
1787684424.701426,managed,30.0,30.0,37.624,False,200,
1787684424.7347593,managed,30.0,30.0,41.726,False,200,
1787684424.7680926,managed,30.0,30.0,35.262,False,200,
1787684424.801426,managed,30.0,30.0,30.043,False,200,
1787684424.8347592,managed,30.0,30.0,38.818,False,200,
1787684424.8680925,managed,30.0,30.0,33.556,False,200,
1787684424.9014258,managed,30.0,30.0,33.871,False,200,
1787684424.9347594,managed,30.0,30.0,40.0,False,200,
1787684424.9680927,managed,30.0,30.0,35.756,False,200,
1787684425.001426,managed,30.0,30.0,35.634,False,200,
1787684425.0347593,managed,30.0,30.0,42.622,False,200,
1787684425.0680926,managed,30.0,30.0,28.864,False,200,
1787684425.101426,managed,30.0,30.0,41.14,False,200,
1787684425.1347592,managed,30.0,30.0,36.744,False,200,
1787684425.1680927,managed,30.0,30.0,43.885,False,200,
1787684425.201426,managed,30.0,30.0,34.777,False,200,
1787684425.2347593,managed,30.0,30.0,43.186,False,200,
1787684425.2680926,managed,30.0,30.0,27.38,False,200,
1787684425.301426,managed,30.0,30.0,34.232,False,200,
1787684425.3347592,managed,30.0,30.0,32.975,False,200,
1787684425.3680925,managed,30.0,30.0,35.043,False,200,
1787684425.4014258,managed,30.0,30.0,33.251,False,200,
1787684425.4347594,managed,30.0,30.0,28.406,False,200,
1787684425.4680927,managed,30.0,30.0,35.314,False,200,
1787684425.501426,managed,30.0,30.0,46.512,False,200,
1787684425.5347593,managed,30.0,30.0,36.95,False,200,
1787684425.5680926,managed,30.0,30.0,39.792,False,200,
1787684425.601426,managed,30.0,30.0,38.964,False,200,
1787684425.6347592,managed,30.0,30.0,34.147,False,200,
1787684425.6680927,managed,30.0,30.0,41.743,False,200,
1787684425.701426,managed,30.0,30.0,52.675,False,200,
1787684425.7347593,managed,30.0,30.0,53.614,False,200,
1787684425.7680926,managed,30.0,30.0,34.963,False,200,
1787684425.801426,managed,30.0,30.0,39.992,False,200,
1787684425.8347592,managed,30.0,30.0,37.763,False,200,
1787684425.8680925,managed,30.0,30.0,41.745,False,200,
1787684425.9014258,managed,30.0,30.0,34.623,False,200,
1787684425.9347594,managed,30.0,30.0,33.572,False,200,
1787684425.9680927,managed,30.0,30.0,40.308,False,200,
1787684426.001426,managed,30.0,30.0,34.691,False,200,
1787684426.0347593,managed,30.0,30.0,56.422,False,200,
1787684426.0680926,managed,30.0,30.0,32.783,False,200,
1787684426.101426,managed,30.0,30.0,36.493,False,200,
1787684426.1347592,managed,30.0,30.0,30.601,False,200,
1787684426.1680927,managed,30.0,30.0,33.195,False,200,
1787684426.201426,managed,30.0,30.0,30.369,False,200,
1787684426.2347593,managed,30.0,30.0,33.585,False,200,
1787684426.2680926,managed,30.0,30.0,37.801,False,200,
1787684426.301426,managed,30.0,30.0,32.585,False,200,
1787684426.3347592,managed,30.0,30.0,31.606,False,200,
1787684426.3680925,managed,30.0,30.0,40.31,False,200,
