timestamp,deployment_mode,rps_target,rps_actual,latency_ms,is_cold_start,status_code,error
1787722067.520818,managed,30.0,30.0,199.771,True,200,
1787722067.5541513,managed,30.0,30.0,24.738,False,200,
1787722067.5874846,managed,30.0,30.0,33.402,False,200,
1787722067.620818,managed,30.0,30.0,39.576,False,200,
1787722067.6541514,managed,30.0,30.0,31.502,False,200,
1787722067.6874847,managed,30.0,30.0,39.416,False,200,
1787722067.720818,managed,30.0,30.0,35.215,False,200,
1787722067.7541513,managed,30.0,30.0,27.01,False,200,
1787722067.7874846,managed,30.0,30.0,31.304,False,200,
1787722067.820818,managed,30.0,30.0,31.85,False,200,
1787722067.8541512,managed,30.0,30.0,39.055,False,200,
1787722067.8874846,managed,30.0,30.0,35.003,False,200,
1787722067.920818,managed,30.0,30.0,38.196,False,200,
1787722067.9541514,managed,30.0,30.0,35.124,False,200,
1787722067.9874847,managed,30.0,30.0,29.583,False,200,
1787722068.020818,managed,30.0,30.0,28.885,False,200,
1787722068.0541513,managed,30.0,30.0,35.382,False,200,
1787722068.0874846,managed,30.0,30.0,39.132,False,200,
1787722068.120818,managed,30.0,30.0,36.395,False,200,
1787722068.1541514,managed,30.0,30.0,33.193,False,200,
1787722068.1874847,managed,30.0,30.0,28.781,False,200,
1787722068.220818,managed,30.0,30.0,33.97,False,200,
1787722068.2541513,managed,30.0,30.0,35.181,False,200,
1787722068.2874846,managed,30.0,30.0,30.004,False,200,
1787722068.320818,managed,30.0,30.0,27.005,False,200,
1787722068.3541512,managed,30.0,30.0,30.988,False,200,
1787722068.3874846,managed,30.0,30.0,44.73,False,200,
1787722068.420818,managed,30.0,30.0,39.702,False,200,
1787722068.4541514,managed,30.0,30.0,39.866,False,200,
1787722068.4874847,managed,30.0,30.0,37.026,False,200,
1787722068.520818,managed,30.0,30.0,36.558,False,200,
1787722068.5541513,managed,30.0,30.0,29.154,False,200,
1787722068.5874846,managed,30.0,30.0,50.27,False,200,
1787722068.620818,managed,30.0,30.0,32.372,False,200,
1787722068.6541514,managed,30.0,30.0,44.442,False,200,
1787722068.6874847,managed,30.0,30.0,37.191,False,200,
1787722068.720818,managed,30.0,30.0,39.025,False,200,
1787722068.7541513,managed,30.0,30.0,37.976,False,200,
1787722068.7874846,managed,30.0,30.0,39.881,False,200,
1787722068.820818,managed,30.0,30.0,49.824,False,200,
1787722068.8541512,managed,30.0,30.0,33.429,False,200,
1787722068.8874846,managed,30.0,30.0,42.251,False,200,
1787722068.920818,managed,30.0,30.0,37.234,False,200,
1787722068.9541514,managed,30.0,30.0,36.413,False,200,
1787722068.9874847,managed,30.0,30.0,37.322,False,200,
1787722069.020818,managed,30.0,30.0,35.85,False,200,
1787722069.0541513,managed,30.0,30.0,45.205,False,200,
1787722069.0874846,managed,30.0,30.0,34.316,False,200,
1787722069.120818,managed,30.0,30.0,33.749,False,200,
1787722069.1541514,managed,30.0,30.0,33.873,False,200,
1787722069.1874847,managed,30.0,30.0,40.53,False,200,
1787722069.220818,managed,30.0,30.0,33.725,False,200,
1787722069.2541513,managed,30.0,30.0,28.959,False,200,
1787722069.2874846,managed,30.0,30.0,47.877,False,200,
1787722069.320818,managed,30.0,30.0,29.645,False,200,
1787722069.3541512,managed,30.0,30.0,37.131,False,200,
1787722069.3874846,managed,30.0,30.0,24.842,False,200,
1787722069.420818,managed,30.0,30.0,25.186,False,200,
1787722069.4541514,managed,30.0,30.0,41.167,False,200,
1787722069.4874847,managed,30.0,30.0,35.227,False,200,
1787722069.520818,managed,30.0,30.0,32.137,False,200,
1787722069.5541513,managed,30.0,30.0,35.983,False,200,
1787722069.5874846,managed,30.0,30.0,28.242,False,200,
1787722069.620818,managed,30.0,30.0,24.087,False,200,
1787722069.6541514,managed,30.0,30.0,35.121,False,200,
1787722069.6874847,managed,30.0,30.0,32.098,False,200,
1787722069.720818,managed,30.0,30.0,33.694,False,200,
1787722069.7541513,managed,30.0,30.0,51.1,False,200,
1787722069.7874846,managed,30.0,30.0,31.88,False,200,
1787722069.820818,managed,30.0,30.0,38.861,False,200,
1787722069.8541512,managed,30.0,30.0,41.494,False,200,
1787722069.8874846,managed,30.0,30.0,27.325,False,200,
1787722069.920818,managed,30.0,30.0,40.305,False,200,
1787722069.9541514,managed,30.0,30.0,24.891,False,200,
1787722069.9874847,managed,30.0,30.0,33.483,False,200,
1787722070.020818,managed,30.0,30.0,42.389,False,200,
1787722070.0541513,managed,30.0,30.0,36.011,False,200,
1787722070.0874846,managed,30.0,30.0,48.897,False,200,
1787722070.120818,managed,30.0,30.0,39.225,False,200,
1787722070.1541514,managed,30.0,30.0,34.08,False,200,
1787722070.1874847,managed,30.0,30.0,31.649,False,200,
1787722070.220818,managed,30.0,30.0,31.937,False,200,
1787722070.2541513,managed,30.0,30.0,44.774,False,200,
1787722070.2874846,managed,30.0,30.0,32.313,False,200,
1787722070.320818,managed,30.0,30.0,35.635,False,200,
1787722070.3541512,managed,30.0,30.0,44.636,False,200,
1787722070.3874846,managed,30.0,30.0,42.229,False,200,
1787722070.420818,managed,30.0,30.0,38.722,False,200,
1787722070.4541514,managed,30.0,30.0,38.572,False,200,
1787722070.4874847,managed,30.0,30.0,41.556,False,200,
1787722070.520818,managed,30.0,30.0,31.293,False,200,
1787722070.5541513,managed,30.0,30.0,36.973,False,200,
1787722070.5874846,managed,30.0,30.0,38.087,False,200,
1787722070.620818,managed,30.0,30.0,36.707,False,200,
1787722070.6541514,managed,30.0,30.0,33.903,False,200,
1787722070.6874847,managed,30.0,30.0,40.038,False,200,
1787722070.720818,managed,30.0,30.0,33.307,False,200,
1787722070.7541513,managed,30.0,30.0,27.541,False,200,
1787722070.7874846,managed,30.0,30.0,33.732,False,200,
1787722070.820818,managed,30.0,30.0,31.43,False,200,
1787722070.8541512,managed,30.0,30.0,34.566,False,200,
1787722070.8874846,managed,30.0,30.0,32.486,False,200,
1787722070.920818,managed,30.0,30.0,30.559,False,200,
1787722070.9541514,managed,30.0,30.0,46.999,False,200,
1787722070.9874847,managed,30.0,30.0,42.343,False,200,
1787722071.020818,managed,30.0,30.0,28.25,False,200,
1787722071.0541513,managed,30.0,30.0,31.053,False,200,
1787722071.0874846,managed,30.0,30.0,35.02,False,200,
